observed_on,latitude,longitude,positional_accuracy,species_guess,scientific_name,taxon_id,taxon_genus_name,taxon_species_name
11/21/2017,32.18147918,-110.8652266,24,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
11/23/2017,32.26180504,-111.017724,45,Vanesa pintada,Vanessa cardui,48548,Vanessa,Vanessa cardui
11/23/2017,32.26196816,-111.0184915,52,Vanesa pintada,Vanessa cardui,48548,Vanessa,Vanessa cardui
11/24/2017,32.244013,-111.168174,485,Leda Ministreak,Ministrymon leda,225163,Ministrymon,Ministrymon leda
11/24/2017,32.244013,-111.168174,485,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
11/24/2017,32.244013,-111.168174,485,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
11/24/2017,32.244013,-111.168174,485,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
11/24/2017,32.244013,-111.168174,485,Funereal Duskywing,Erynnis funeralis,59188,Erynnis,Erynnis funeralis
11/25/2017,32.244013,-111.168174,485,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
11/26/2017,32.24555706,-111.0680102,2,Lyside Sulphur,Kricogonia lyside,204775,Kricogonia,Kricogonia lyside
11/26/2017,32.244013,-111.168174,485,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
11/28/2017,32.17828275,-110.9704794,65,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
11/28/2017,32.178367,-110.970573,65,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
11/28/2017,32.178208,-110.970641,65,小红蛱蝶,Vanessa cardui,48548,Vanessa,Vanessa cardui
11/28/2017,32.23193322,-110.954966,22,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
12/9/2017,32.30041167,-110.9745167,5,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
12/14/2017,32.33643714,-111.0812938,10,Fatal Metalmark,Calephelis nemesis,129363,Calephelis,Calephelis nemesis
12/25/2017,32.26122869,-111.0152241,24,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
1/5/2018,32.24431981,-111.1682038,24,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
1/13/2018,32.28867587,-111.0815256,30,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
1/17/2018,32.248523,-110.9086348,105,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
1/17/2018,32.248523,-110.9086348,105,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
1/18/2018,32.18338557,-110.9363365,91,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
1/19/2018,32.27889673,-111.022253,182,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
1/21/2018,32.27267396,-110.9063065,20,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
1/24/2018,32.24404167,-111.1687917,500,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
1/26/2018,32.24224335,-111.1708689,586,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
1/26/2018,32.24224335,-111.1708689,586,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
1/26/2018,32.24224335,-111.1708689,586,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
1/26/2018,32.24224335,-111.1708689,586,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
1/26/2018,32.24224335,-111.1708689,586,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
1/28/2018,32.2433052,-111.1685173,332,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
1/28/2018,32.2433052,-111.1685173,332,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
1/28/2018,32.2433052,-111.1685173,332,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
1/28/2018,32.2433052,-111.1685173,332,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
1/29/2018,32.31874499,-110.8163228,45,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
2/4/2018,32.22233638,-110.9665439,65,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
2/10/2018,32.2484867,-110.9086133,99,Cabbage White,Pieris rapae,55626,Pieris,Pieris rapae
2/17/2018,32.27282461,-110.9014302,27,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
2/17/2018,32.27297214,-110.9002393,27,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
2/17/2018,32.27265784,-110.8973774,16,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
2/17/2018,32.27276467,-110.9035277,75,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
2/17/2018,32.27252882,-110.9032702,103,Small Checkered Skipper,Pyrgus scriptura,122363,Pyrgus,Pyrgus scriptura
2/19/2018,32.28413333,-111.0343945,10,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
2/19/2018,32.28250864,-111.0349913,24,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
2/19/2018,32.248523,-110.908785,56,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
2/22/2018,32.24314,-111.16806,10,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
2/22/2018,32.24316,-111.16257,20,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
2/22/2018,32.24308,-111.16643,10,Mournful Duskywing,Erynnis tristis,59189,Erynnis,Erynnis tristis
2/22/2018,32.24271,-111.16764,30,Funereal Duskywing,Erynnis funeralis,59188,Erynnis,Erynnis funeralis
2/22/2018,32.24308,-111.16643,10,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
2/25/2018,32.2433,-111.16779,20,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
2/25/2018,32.31946891,-110.7967658,1018,Funereal Duskywing,Erynnis funeralis,59188,Erynnis,Erynnis funeralis
2/26/2018,32.15448333,-110.7721033,5,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
2/26/2018,32.2186921,-111.1442131,30,Funereal Duskywing,Erynnis funeralis,59188,Erynnis,Erynnis funeralis
3/4/2018,32.2428,-111.16754,10,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
3/4/2018,32.24267,-111.16737,10,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/4/2018,32.24275,-111.16689,10,West Coast Lady,Vanessa annabella,50786,Vanessa,Vanessa annabella
3/12/2018,32.27777322,-111.0840833,47,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
3/12/2018,32.24233833,-111.1666867,6,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/12/2018,32.24331333,-111.1662833,5,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
3/15/2018,32.21161333,-110.7246883,,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/15/2018,32.244013,-111.168174,485,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/15/2018,32.244013,-111.168174,485,Funereal Duskywing,Erynnis funeralis,59188,Erynnis,Erynnis funeralis
3/15/2018,32.244013,-111.168174,485,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
3/15/2018,32.244013,-111.168174,485,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
3/15/2018,32.244013,-111.168174,485,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/15/2018,32.244013,-111.168174,485,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/15/2018,32.244013,-111.168174,485,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
3/15/2018,32.244013,-111.168174,485,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/15/2018,32.244013,-111.168174,485,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/15/2018,32.24306903,-111.1673634,439,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
3/15/2018,32.24306903,-111.1673634,439,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
3/17/2018,32.2328814,-110.9003226,202,Fatal Metalmark,Calephelis nemesis,129363,Calephelis,Calephelis nemesis
3/19/2018,32.24318333,-111.1671667,5,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
3/29/2018,32.30976108,-110.7389125,4,Great Purple Hairstreak,Atlides halesus,59128,Atlides,Atlides halesus
4/1/2018,32.24420333,-111.1660472,5,Tiny Checkerspot,Dymasia dymas,68249,Dymasia,Dymasia dymas
4/1/2018,32.24345946,-111.1680774,213,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
4/1/2018,32.244013,-111.168174,213,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
4/1/2018,32.24319817,-111.1685851,150,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/1/2018,32.2432814,-111.1676624,50,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
4/2/2018,32.2328814,-110.9003226,202,Siva Juniper Hairstreak,Callophrys gryneus siva,234705,Callophrys,Callophrys gryneus
4/2/2018,32.25527333,-111.1600327,31,Painted Lady,Vanessa cardui,48548,Vanessa,Vanessa cardui
4/2/2018,32.25527333,-111.1600327,31,Erichson's White-Skipper,Heliopetes domicella,1047015,Heliopetes,Heliopetes domicella
4/2/2018,32.25527333,-111.1600327,31,Reakirt's Blue,Echinargus isola,118914,Echinargus,Echinargus isola
4/2/2018,32.25527333,-111.1600327,31,Arizona Powdered-Skipper,Systasea zampa,204771,Systasea,Systasea zampa
4/2/2018,32.25527333,-111.1600327,31,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/4/2018,32.24385833,-111.165375,5,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
4/4/2018,32.24326333,-111.1673367,8,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
4/4/2018,32.21521333,-110.9695367,6,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/5/2018,32.24042845,-110.7293987,150,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/5/2018,32.24042845,-110.7293987,150,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/5/2018,32.24075513,-110.7250643,100,Common Buckeye,Junonia coenia,48505,Junonia,Junonia coenia
4/9/2018,32.21486333,-110.9053467,,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
4/9/2018,32.21477167,-110.9053367,,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/11/2018,32.2318531,-110.9538915,65,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
4/11/2018,32.2339332,-110.9556116,23,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/11/2018,32.23397442,-110.955543,8,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
4/12/2018,32.31765409,-110.8113241,122,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
4/14/2018,32.282271,-110.7300425,70,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
4/14/2018,32.28166328,-110.7342267,90,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/16/2018,32.31834352,-110.807847,234,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
4/16/2018,32.31204836,-110.8088759,477,Tiny Checkerspot,Dymasia dymas,68249,Dymasia,Dymasia dymas
4/16/2018,32.31156127,-110.8149709,230,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
4/16/2018,32.25419153,-111.1974734,216,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
4/17/2018,32.29382694,-110.838033,24,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
4/18/2018,32.30771933,-110.9237485,208,Two-tailed Swallowtail,Papilio multicaudata,68263,Papilio,Papilio multicaudata
4/19/2018,32.248523,-110.9086348,107,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/19/2018,32.248523,-110.9086348,107,Hackberry Emperor,Asterocampa celtis,68264,Asterocampa,Asterocampa celtis
4/20/2018,32.248523,-110.908785,77,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
4/20/2018,32.248523,-110.908785,77,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
4/20/2018,32.248523,-110.908785,77,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/23/2018,32.23544085,-110.9543159,5,Orange Skipperling,Copaeodes aurantiaca,129415,Copaeodes,Copaeodes aurantiaca
4/23/2018,32.23538603,-110.9543164,30,Orange Skipperling,Copaeodes aurantiaca,129415,Copaeodes,Copaeodes aurantiaca
4/23/2018,32.23549313,-110.9542929,9,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/23/2018,32.23540493,-110.9542623,10,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/23/2018,32.23526345,-110.9541735,50,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/23/2018,32.23107392,-110.9530655,10,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/23/2018,32.23115879,-110.9529865,5,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
4/23/2018,32.27922169,-111.0215279,24,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
4/24/2018,32.28250834,-111.0319343,24,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
4/25/2018,32.26896944,-111.020307,25,West Coast Lady,Vanessa annabella,50786,Vanessa,Vanessa annabella
4/25/2018,32.2730966,-111.0223008,24,Vanesa de la costa,Vanessa annabella,50786,Vanessa,Vanessa annabella
4/26/2018,32.23217833,-110.9556583,10,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
4/28/2018,32.2543838,-111.1972265,37,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
5/1/2018,32.21675678,-110.9365822,234,Cloudless Sulphur,Phoebis sennae,48550,Phoebis,Phoebis sennae
5/3/2018,32.25952833,-111.0149167,5,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
5/3/2018,32.25953333,-111.0149083,5,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
5/3/2018,32.25967412,-111.0150955,24,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
5/4/2018,32.24339062,-111.1674045,8,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
5/4/2018,32.27928451,-111.0217376,24,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
5/14/2018,32.31226202,-110.8107448,94,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
5/14/2018,32.31277886,-110.8113027,109,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/14/2018,32.31277886,-110.8113027,109,Funereal Duskywing,Erynnis funeralis,59188,Erynnis,Erynnis funeralis
5/15/2018,32.30922437,-110.8215809,61,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
5/15/2018,32.31821913,-110.8110023,110,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
5/16/2018,32.24300833,-111.1664417,5,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
5/19/2018,32.27511414,-110.8985174,59,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
5/19/2018,32.29511385,-110.8367729,13,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
5/20/2018,32.2814008,-110.7302855,151,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
5/21/2018,32.24280597,-111.1668777,31,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
5/24/2018,32.24246114,-111.1679399,46,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
5/24/2018,32.24276967,-111.166867,35,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
5/24/2018,32.24276967,-111.166867,35,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
5/28/2018,32.285332,-111.0357285,132,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
5/31/2018,32.24212167,-111.1672967,5,Leda Ministreak,Ministrymon leda,225163,Ministrymon,Ministrymon leda
6/1/2018,32.28292167,-111.0333112,5,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
6/5/2018,32.27927989,-111.0217494,2,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
6/16/2018,32.24236167,-111.1671283,,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
6/28/2018,32.24226667,-111.1673133,5,Common Sootywing,Pholisora catullus,58479,Pholisora,Pholisora catullus
6/28/2018,32.32346348,-110.9281954,5,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
7/4/2018,32.24306333,-111.1668867,5,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
7/6/2018,32.21721069,-111.1303655,201,Gray Hairstreak,Strymon melinus,50931,Strymon,Strymon melinus
7/6/2018,32.24386035,-111.1678153,83,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
7/6/2018,32.24283533,-111.1678205,494,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
7/6/2018,32.24377809,-111.1670304,460,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
7/6/2018,32.2178067,-111.1304337,152,Texan Crescent,Anthanassa texana,132339,Anthanassa,Anthanassa texana
7/10/2018,32.30889667,-110.82171,,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
7/10/2018,32.31432833,-110.8105417,,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
7/10/2018,32.31588167,-110.8099317,,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
7/10/2018,32.31603,-110.8094117,,Common Streaky-Skipper,Celotes nessus,174535,Celotes,Celotes nessus
7/10/2018,32.31650833,-110.8102817,,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
7/10/2018,32.31708333,-110.8104967,,Acacia Skipper,Cogia hippalus,142636,Cogia,Cogia hippalus
7/10/2018,32.31718333,-110.8104717,,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
7/11/2018,32.24322833,-111.16842,5,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
7/12/2018,32.3130612,-110.8195626,351,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
7/14/2018,32.31511,-110.8174717,,Palmer's Metalmark,Apodemia palmerii,214020,Apodemia,Apodemia palmerii
7/14/2018,32.24342,-111.1672367,10,Arizona Checkerspot,Texola perse,520375,Texola,Texola perse
7/14/2018,32.24303,-111.1667717,5,Gulf Fritillary,Agraulis vanillae,49150,Agraulis,Agraulis vanillae
7/15/2018,32.31839944,-110.9298713,10,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
7/15/2018,32.31923,-110.81078,,Acacia Skipper,Cogia hippalus,142636,Cogia,Cogia hippalus
7/15/2018,32.31408,-110.8118567,,Dainty Sulphur,Nathalis iole,51773,Nathalis,Nathalis iole
7/17/2018,32.29359251,-110.8385212,4,Fiery Skipper,Hylephila phyleus,50340,Hylephila,Hylephila phyleus
7/17/2018,32.29365626,-110.8384552,15,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
7/17/2018,32.29332577,-110.8383503,8,Sleepy Orange,Abaeis nicippe,81727,Abaeis,Abaeis nicippe
7/18/2018,32.29371386,-110.8388844,8,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
7/25/2018,32.231495,-110.9668367,10,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
7/25/2018,32.33833313,-110.9788895,,Daunus gilipus caterpillar,Danaus gilippus,51743,Danaus,Danaus gilippus
7/25/2018,32.2437591,-111.167785,196,Mariposa reina,Danaus gilippus,51743,Danaus,Danaus gilippus
7/28/2018,32.23236333,-110.7831333,5,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
7/28/2018,32.2318488,-110.8982643,22,Western Giant Swallowtail,Papilio rumiko,509627,Papilio,Papilio rumiko
7/31/2018,32.30990383,-110.8227395,5,Pipevine Swallowtail,Battus philenor,49972,Battus,Battus philenor
7/31/2018,32.31259155,-110.7980652,,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
8/1/2018,32.12444687,-110.9340057,,Cloudless Sulphur,Phoebis sennae,48550,Phoebis,Phoebis sennae
8/1/2018,32.31013572,-111.1769147,5,Common Sootywing,Pholisora catullus,58479,Pholisora,Pholisora catullus
8/2/2018,32.11815242,-110.9610193,2,Cloudless Sulphur,Phoebis sennae,48550,Phoebis,Phoebis sennae
8/2/2018,32.11813213,-110.9610006,2,Cloudless Sulphur,Phoebis sennae,48550,Phoebis,Phoebis sennae
8/3/2018,32.2350862,-110.8527302,20,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
8/4/2018,32.23492459,-110.8526588,9,Monarch,Danaus plexippus,48662,Danaus,Danaus plexippus
8/5/2018,32.31004303,-110.7385308,4,Leda Ministreak,Ministrymon leda,225163,Ministrymon,Ministrymon leda
8/7/2018,32.19941667,-111.0316472,5,Ceraunus Blue,Hemiargus ceraunus,69940,Hemiargus,Hemiargus ceraunus
8/7/2018,32.27694321,-110.9494476,,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
8/8/2018,32.33829167,-110.978905,12,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/8/2018,32.338025,-110.9788967,6,Marine Blue,Leptotes marina,59152,Leptotes,Leptotes marina
8/8/2018,32.33817833,-110.9789417,5,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
8/8/2018,32.33829167,-110.9789117,5,Queen,Danaus gilippus,51743,Danaus,Danaus gilippus
8/8/2018,32.33829167,-110.97895,5,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
8/9/2018,32.20056661,-110.7206341,61,Empress Leilia,Asterocampa leilia,148793,Asterocampa,Asterocampa leilia
8/11/2018,32.29376473,-110.836865,15,American Snout,Libytheana carinenta,58561,Libytheana,Libytheana carinenta
