observed_on_string,observed_on,tag_list,description,captive_cultivated,oauth_application_id,latitude,longitude,geoprivacy,taxon_geoprivacy,positioning_method,scientific_name,iconic_taxon_name,taxon_id,taxon_genus_name,taxon_species_name
Thu Sep 26 2019 20:00:22 GMT-0600 (MDT),9/26/2019,,,FALSE,3,32.37259167,-110.69435,,,,Lacinipolia triplehorni,Insecta,954862,Lacinipolia,Lacinipolia triplehorni
Thu Oct 10 2019 07:37:28 GMT-0700 (MST),10/10/2019,,,FALSE,3,32.22388007,-110.9419101,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2019-10-10 9:58:52 AM MST,10/10/2019,,,FALSE,2,32.24358727,-110.9636084,obscured,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
10-Oct-19,10/10/2019,,,FALSE,,32.341219,-110.981477,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2019/10/10 11:16 AM MST,10/10/2019,,caterpillar,FALSE,,32.3394402,-110.9815906,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
2019/10/10 11:16 AM MST,10/10/2019,,caterpillar,FALSE,,32.3394402,-110.9815906,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
2019/09/26 5:03 PM PDT,9/26/2019,,many on Frangula californica,FALSE,,32.39806759,-110.6892594,,,,Agapema homogena,Insecta,212661,Agapema,Agapema homogena
2019/09/26 4:53 PM PDT,9/26/2019,,common on Robinia neomexicana,FALSE,,32.39806759,-110.6892594,,,,Norape ovina,Insecta,225994,Norape,Norape ovina
Thu Oct 10 2019 15:38:36 GMT-0700 (MST),10/10/2019,,,FALSE,3,32.24391167,-111.1654138,,,,Papilio multicaudata,Insecta,68263,Papilio,Papilio multicaudata
10-Oct-19,10/10/2019,,Gulf fritallary caterpillar,FALSE,2,32.27415115,-110.9601635,,,,Agraulis vanillae,Insecta,49150,Agraulis,Agraulis vanillae
Fri Oct 11 2019 12:02:03 GMT-0700 (MST),10/11/2019,,,FALSE,3,32.24833667,-110.908325,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Thu Sep 26 2019 17:50:58 GMT-0600 (MDT),9/26/2019,,,FALSE,3,32.39803,-110.6893533,,,,Agapema homogena,Insecta,212661,Agapema,Agapema homogena
Thu Sep 26 2019 17:44:59 GMT-0600 (MDT),9/26/2019,,,FALSE,3,32.39790333,-110.6891717,,,,Norape ovina,Insecta,225994,Norape,Norape ovina
Thu Sep 26 2019 17:43:47 GMT-0600 (MDT),9/26/2019,,,FALSE,3,32.39787,-110.6892383,,,,Macrosaccus neomexicanus,Insecta,955150,Macrosaccus,Macrosaccus neomexicanus
Thu Sep 26 2019 17:42:55 GMT-0600 (MDT),9/26/2019,,,FALSE,3,32.39790833,-110.6891783,,,,Macrosaccus neomexicanus,Insecta,955150,Macrosaccus,Macrosaccus neomexicanus
Thu Sep 26 2019 17:41:38 GMT-0600 (MDT),9/26/2019,,,FALSE,3,32.39812833,-110.6893217,,,,Norape ovina,Insecta,225994,Norape,Norape ovina
2019/09/26 8:41 PM PDT,9/26/2019,,,FALSE,,32.37263295,-110.6944464,,,,Plagiomimicus tepperi,Insecta,367304,Plagiomimicus,Plagiomimicus tepperi
2019/10/10 2:21 PM MDT,10/10/2019,,,FALSE,,32.24344855,-111.167666,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2019/10/10 9:17 AM MST,10/10/2019,,,FALSE,,32.27420597,-110.900952,,,,Atlides halesus,Insecta,59128,Atlides,Atlides halesus
2019/10/12 1:25 PM MST,10/12/2019,,,FALSE,,32.25017803,-111.1658846,,,,Strymon melinus,Insecta,50931,Strymon,Strymon melinus
2019/10/12 1:49 PM MST,10/12/2019,,,FALSE,,32.25403639,-111.1623481,,,,Euscirrhopterus cosyra,Insecta,129412,Euscirrhopterus,Euscirrhopterus cosyra
2019/10/12 2:06 PM MST,10/12/2019,,,FALSE,,32.25553466,-111.1597557,,,,Calephelis nemesis,Insecta,129363,Calephelis,Calephelis nemesis
Wed Sep 25 2019 00:26:12 GMT-0600 (MDT),9/25/2019,,,FALSE,3,32.30996333,-110.82222,,,,Forsebia cinis,Insecta,354225,Forsebia,Forsebia cinis
Wed Sep 25 2019 00:23:17 GMT-0600 (MDT),9/25/2019,,,FALSE,3,32.309945,-110.82235,,,,Heteranassa mima,Insecta,363283,Heteranassa,Heteranassa mima
Sat Oct 12 2019 12:16:29 GMT-0700 (MST),10/12/2019,,,FALSE,3,32.29312199,-110.838144,,,,Pachysphinx occidentalis,Insecta,127165,Pachysphinx,Pachysphinx occidentalis
Tue Sep 24 2019 18:08:13 GMT-0600 (MDT),9/24/2019,,,FALSE,3,32.35881167,-110.93348,,,,Marmara opuntiella,Insecta,472537,Marmara,Marmara opuntiella
Tue Sep 24 2019 17:15:51 GMT-0600 (MDT),9/24/2019,,,FALSE,3,32.35272167,-110.9459217,,,,Marmara opuntiella,Insecta,472537,Marmara,Marmara opuntiella
Sun Sep 22 2019 22:20:23 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32674667,-110.700255,,,,Cisthene angelus,Insecta,143991,Cisthene,Cisthene angelus
Sun Sep 22 2019 21:43:52 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32668,-110.7002033,,,,Drasteria howlandii,Insecta,218724,Drasteria,Drasteria howlandii
Sun Sep 22 2019 21:25:23 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32678333,-110.7003333,,,,Aroga unifasciella,Insecta,366302,Aroga,Aroga unifasciella
Sun Sep 22 2019 21:20:23 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32691667,-110.7004,,,,Drasteria fumosa,Insecta,321002,Drasteria,Drasteria fumosa
Sun Sep 22 2019 21:16:19 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.326795,-110.700295,,,,Lineostriastiria sexseriata,Insecta,322710,Lineostriastiria,Lineostriastiria sexseriata
2019/10/07 11:11 AM HST,10/7/2019,,,FALSE,,32.42973667,-110.7552,,,,Phyciodes mylitta,Insecta,59176,Phyciodes,Phyciodes mylitta
Sun Sep 22 2019 21:14:26 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32678333,-110.7003033,,,,Callistege triangula,Insecta,474923,Callistege,Callistege triangula
Sun Sep 22 2019 21:14:08 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32677,-110.700295,,,,Cobubatha dividua,Insecta,217260,Cobubatha,Cobubatha dividua
Sun Sep 22 2019 21:13:28 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32678333,-110.7003033,,,,Schinia hulstia,Insecta,230537,Schinia,Schinia hulstia
Sun Sep 22 2019 21:11:06 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32677,-110.7003117,,,,Decaturia pectinalis,Insecta,479138,Decaturia,Decaturia pectinalis
Sun Sep 22 2019 21:10:43 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32678833,-110.7003117,,,,Thurberiphaga diffusa,Insecta,132080,Thurberiphaga,Thurberiphaga diffusa
Sun Sep 22 2019 20:55:34 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32678833,-110.7002867,,,,Aristotelia hexacopa,Insecta,478402,Aristotelia,Aristotelia hexacopa
Sun Sep 22 2019 20:53:12 GMT-0700 (PDT),9/22/2019,,,FALSE,3,32.32676667,-110.7002633,,,,Microtheoris ophionalis,Insecta,225149,Microtheoris,Microtheoris ophionalis
2019-10-13 7:07:55 AM MST,10/13/2019,,,FALSE,2,32.35942841,-111.0139465,,,gps,Syssphinx hubbardi,Insecta,293790,Syssphinx,Syssphinx hubbardi
2019/10/13 10:21 AM MST,10/13/2019,,,FALSE,,32.3527705,-110.9468904,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
2019/10/13 11:16 AM MST,10/13/2019,,,FALSE,,32.35295917,-110.9432077,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Sun Oct 13 2019 17:31:44 GMT-0700 (MST),10/13/2019,,,FALSE,3,32.232846,-110.9003909,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
Sun Oct 13 2019 17:38:28 GMT-0700 (MST),10/13/2019,,,FALSE,3,32.259575,-110.8432917,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
2019/10/13 11:05 AM MST,10/13/2019,,,FALSE,,32.28304639,-110.5685681,,,,Apodemia palmerii,Insecta,214020,Apodemia,Apodemia palmerii
Sun Sep 22 2019 22:47:34 GMT-0500 (GMT-5),9/22/2019,,,FALSE,3,32.32679667,-110.7002717,,,,Drasteria howlandii,Insecta,218724,Drasteria,Drasteria howlandii
Mon Oct 14 2019 18:00:32 GMT-0700 (MST),10/14/2019,,,FALSE,3,32.2393368,-110.9675021,,,,Syssphinx hubbardi,Insecta,293790,Syssphinx,Syssphinx hubbardi
Sun Sep 22 2019 22:44:53 GMT-0500 (GMT-5),9/22/2019,,,FALSE,3,32.32678833,-110.7002867,,,,Drasteria howlandii,Insecta,218724,Drasteria,Drasteria howlandii
Sun Sep 22 2019 22:42:10 GMT-0500 (GMT-5),9/22/2019,,,FALSE,3,32.32681667,-110.700325,,,,Thurberiphaga diffusa,Insecta,132080,Thurberiphaga,Thurberiphaga diffusa
Sun Sep 22 2019 22:35:03 GMT-0500 (GMT-5),9/22/2019,,,FALSE,3,32.32678333,-110.7003033,,,,Lineostriastiria sexseriata,Insecta,322710,Lineostriastiria,Lineostriastiria sexseriata
Sun Sep 22 2019 22:34:05 GMT-0500 (GMT-5),9/22/2019,,,FALSE,3,32.32678333,-110.7003333,,,,Drasteria fumosa,Insecta,321002,Drasteria,Drasteria fumosa
Sun Sep 22 2019 22:13:49 GMT-0500 (GMT-5),9/22/2019,,,FALSE,3,32.326675,-110.7002633,,,,Arcobara multilineata,Insecta,339342,Arcobara,Arcobara multilineata
2019/07/17 3:35 AM MDT,7/17/2019,,,FALSE,,32.2788673,-111.0223157,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
Tue Oct 15 2019 12:16:27 GMT-0700 (MST),10/15/2019,,,FALSE,3,32.28090182,-110.9446104,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
Sun Sep 22 2019 21:56:22 GMT-0500 (GMT-5),9/22/2019,,,FALSE,3,32.32676333,-110.7002867,,,,Microtheoris ophionalis,Insecta,225149,Microtheoris,Microtheoris ophionalis
Sun Sep 22 2019 21:52:33 GMT-0500 (GMT-5),9/22/2019,,,FALSE,3,32.32678333,-110.70028,,,,Plodia interpunctella,Insecta,124184,Plodia,Plodia interpunctella
Sun Sep 22 2019 21:51:40 GMT-0500 (GMT-5),9/22/2019,,,FALSE,3,32.32678833,-110.7003117,,,,Aroga unifasciella,Insecta,366302,Aroga,Aroga unifasciella
Fri Oct 18 2019 10:13:52 GMT-0700 (MST),10/18/2019,,,FALSE,3,32.22916667,-111.146325,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Fri Oct 18 2019 10:15:53 GMT-0700 (MST),10/18/2019,,,FALSE,3,32.229205,-111.1463778,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
2019/10/19 9:45 AM PDT,10/19/2019,,,FALSE,,32.24065482,-110.7210963,,,,Vanessa annabella,Insecta,50786,Vanessa,Vanessa annabella
Sat Oct 19 2019 09:25:55 GMT-0700 (MST),10/19/2019,,,FALSE,3,32.3362233,-110.782773,,,,Cisthene angelus,Insecta,143991,Cisthene,Cisthene angelus
Sat Oct 19 2019 08:23:44 GMT-0700 (MST),10/19/2019,,"While birding Sweetwater, I saw this fluttering 
upside down on the ground. Appeared to be dying. Gently turned it over for this photo. Simply beautiful. ",FALSE,3,32.27827,-111.0223833,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
Sun Oct 20 2019 09:44:25 GMT-0700 (MST),10/20/2019,,,FALSE,3,32.33463782,-110.7886316,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Sun Oct 20 2019 10:03:32 GMT-0700 (MST),10/20/2019,,,FALSE,3,32.28567833,-110.9468083,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
2019-10-20 10:17:17 AM MST,10/20/2019,,,FALSE,2,32.42776199,-110.7627333,,,,Adelpha eulalia,Insecta,67559,Adelpha,Adelpha eulalia
2019-10-20 10:20:00 AM MST,10/20/2019,,"I see a lot of sick caterpillars at the nursery i work at, i saw this one the other day and it totally looked like it had opal scales~
Very pretty, totally inspiring..",FALSE,2,32.27684898,-110.9242196,,,gps,Syssphinx hubbardi,Insecta,293790,Syssphinx,Syssphinx hubbardi
Sun Oct 20 2019 15:46:05 GMT-0700 (MST),10/20/2019,,,FALSE,3,32.32013995,-111.0771814,obscured,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
Sun Oct 20 2019 10:28:22 GMT-0700 (MST),10/20/2019,,,FALSE,3,32.24335,-111.1661528,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Sun Oct 20 2019 10:28:36 GMT-0700 (MST),10/20/2019,,,FALSE,3,32.24331667,-111.166175,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Sun Oct 20 2019 10:37:49 GMT-0700 (MST),10/20/2019,,,FALSE,3,32.27339167,-111.0554888,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
2019/10/22 2:32 PM MST,10/22/2019,,,FALSE,,32.2328814,-110.9003226,,,,Strymon melinus,Insecta,50931,Strymon,Strymon melinus
2019/10/22 2:32 PM MST,10/22/2019,,,FALSE,,32.2328814,-110.9003226,,,,Lerodea eufala,Insecta,59195,Lerodea,Lerodea eufala
2019/10/22 2:32 PM MST,10/22/2019,,,FALSE,,32.2328814,-110.9003226,,,,Apodemia palmerii,Insecta,214020,Apodemia,Apodemia palmerii
2019/10/22 2:59 PM MST,10/22/2019,,,FALSE,,32.2328814,-110.9003226,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2019/10/22 1:18 PM PDT,10/22/2019,,,FALSE,,32.25553095,-110.7337211,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2019/10/22 11:58 AM PDT,10/22/2019,,,FALSE,,32.30311437,-110.6122315,,,,Burnsius philetas,Insecta,1038412,Burnsius,Burnsius philetas
2019/10/22 10:47 AM PDT,10/22/2019,,,FALSE,,32.30136791,-110.606778,,,,Vanessa atalanta,Insecta,49133,Vanessa,Vanessa atalanta
22-Oct-19,10/22/2019,,,FALSE,,32.340801,-110.981194,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2019/10/21 2:29 PM HST,10/21/2019,,,FALSE,,32.3717248,-112.8607099,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2019/10/22 10:12 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2019/10/22 8:34 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2019/10/22 8:12 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Abaeis nicippe,Insecta,81727,Abaeis,Abaeis nicippe
2019/10/23 7:26 AM HST,10/23/2019,,,FALSE,,32.3717248,-112.8607099,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2019/10/22 8:34 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2019/10/23 12:04 PM HST,10/23/2019,,,FALSE,,32.3717248,-112.8607099,,,,Leptotes marina,Insecta,59152,Leptotes,Leptotes marina
2019/10/21 2:24 PM HST,10/21/2019,,,FALSE,,32.3717248,-112.8607099,,,,Leptotes marina,Insecta,59152,Leptotes,Leptotes marina
2019/10/21 2:17 PM HST,10/21/2019,,,FALSE,,32.3717248,-112.8607099,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2019/10/22 9:49 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Lerodea eufala,Insecta,59195,Lerodea,Lerodea eufala
2019/10/22 8:30 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2019/10/22 8:29 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2019/10/22 8:11 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Abaeis nicippe,Insecta,81727,Abaeis,Abaeis nicippe
2019/10/22 11:08 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Eurema mexicana,Insecta,122374,Eurema,Eurema mexicana
2019/10/22 9:54 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2019/10/22 8:34 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2019/10/22 8:29 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2019/10/22 8:12 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Abaeis nicippe,Insecta,81727,Abaeis,Abaeis nicippe
2019/10/22 9:58 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Phoebis sennae,Insecta,48550,Phoebis,Phoebis sennae
2019/10/22 8:34 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2019/10/22 11:20 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Hylephila phyleus,Insecta,50340,Hylephila,Hylephila phyleus
2019/10/21 2:23 PM HST,10/21/2019,,,FALSE,,32.3717248,-112.8607099,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2019/10/22 8:39 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Libytheana carinenta,Insecta,58561,Libytheana,Libytheana carinenta
2019/10/21 3:39 PM HST,10/21/2019,,,FALSE,,32.3717248,-112.8607099,,,,Hylephila phyleus,Insecta,50340,Hylephila,Hylephila phyleus
2019/10/22 11:08 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Eurema mexicana,Insecta,122374,Eurema,Eurema mexicana
2019/10/22 10:14 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2019/10/22 8:42 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2019/10/22 8:34 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2019/10/22 7:09 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Leptotes marina,Insecta,59152,Leptotes,Leptotes marina
2019/10/22 8:18 AM HST,10/22/2019,,,FALSE,,32.3717248,-112.8607099,,,,Erynnis funeralis,Insecta,59188,Erynnis,Erynnis funeralis
Sat Oct 26 2019 09:58:13 GMT-0700 (MST),10/26/2019,,,FALSE,3,32.22562869,-110.9326693,,,,Synchlora frondaria,Insecta,207924,Synchlora,Synchlora frondaria
2019/10/24 1:45 PM PDT,10/24/2019,,,FALSE,,32.25574644,-110.7330881,,,,Junonia coenia,Insecta,48505,Junonia,Junonia coenia
Sat Oct 26 2019 17:48:30 GMT-0700 (MST),10/26/2019,,,FALSE,3,32.24473994,-110.7220291,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
2019/10/27 1:39 PM PDT,10/27/2019,,,FALSE,,32.25565373,-110.7332062,,,,Hemiargus ceraunus,Insecta,69940,Hemiargus,Hemiargus ceraunus
2019/10/27 12:41 PM PDT,10/27/2019,,,FALSE,,32.25565458,-110.7332075,,,,Pontia protodice,Insecta,59119,Pontia,Pontia protodice
2019/10/27 1:01 PM PDT,10/27/2019,,,FALSE,,32.25562849,-110.7332048,,,,Hylephila phyleus,Insecta,50340,Hylephila,Hylephila phyleus
Sun Oct 27 2019 19:27:08 GMT-0700 (MST),10/27/2019,,,FALSE,3,32.24380341,-111.1654701,,,,Chiomara georgina,Insecta,146736,Chiomara,Chiomara georgina
2019/10/26 8:00 AM UTC,10/26/2019,,,FALSE,,32.32799785,-110.9498936,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Mon Oct 28 2019 15:28:42 GMT-0700 (MST),10/28/2019,,,FALSE,3,32.2954105,-110.9792773,,,,Catocala junctura,Insecta,216288,Catocala,Catocala junctura
2019/10/29 11:02 AM MST,10/29/2019,,,FALSE,,32.3394402,-110.9815906,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
Wed Oct 30 2019 11:18:08 GMT-0700 (MST),10/30/2019,,,FALSE,3,32.24332775,-111.1674964,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2019/10/30 1:33 PM MST,10/30/2019,,,FALSE,,32.2328814,-110.9003226,,,,Hylephila phyleus,Insecta,50340,Hylephila,Hylephila phyleus
2019/10/30 1:45 PM MST,10/30/2019,,,FALSE,,32.2328814,-110.9003226,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2019/10/29 4:50 PM PDT,10/29/2019,,,FALSE,,32.25717502,-110.7316827,,,,Hemiargus ceraunus,Insecta,69940,Hemiargus,Hemiargus ceraunus
31-Oct-19,10/31/2019,,"2 monarchs on tithonia fruticosa, maybe migrating",FALSE,,32.341169,-110.981454,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Thu Oct 31 2019 19:06:56 GMT-0700 (MST),10/31/2019,,,FALSE,3,32.23197167,-110.949005,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Thu Oct 31 2019 22:35:11 GMT-0700 (MST),10/31/2019,,,FALSE,3,32.35050333,-111.1286612,,,,Manduca rustica,Insecta,126568,Manduca,Manduca rustica
2019/11/01 9:42 AM UTC,11/1/2019,,Larva feeding on Milkweed,FALSE,,32.230457,-110.951934,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
2019-11-01 8:04:25 PM MST,11/1/2019,,,FALSE,2,32.23066989,-110.9840703,,,,Synchlora frondaria,Insecta,207924,Synchlora,Synchlora frondaria
2019/11/02 10:04 AM PDT,11/2/2019,,,FALSE,,32.24994924,-110.7930216,,,,Hemiargus ceraunus,Insecta,69940,Hemiargus,Hemiargus ceraunus
2019/11/02 9:57 AM PDT,11/2/2019,,,FALSE,,32.24974218,-110.792233,,,,Pontia protodice,Insecta,59119,Pontia,Pontia protodice
2019/11/03 11:48 AM MST,11/3/2019,,,FALSE,,32.507961,-110.876437,,,,Zerene cesonia,Insecta,129362,Zerene,Zerene cesonia
2019/11/03 9:05 AM MST,11/3/2019,,seems out of habitat as in wash in saguaro desert but perhaps blown down from higher elevations,FALSE,,32.22972102,-110.7016861,,,,Cyllopsis pyracmon,Insecta,217999,Cyllopsis,Cyllopsis pyracmon
2019/11/02 4:38 PM PDT,11/2/2019,,,FALSE,,32.25684966,-110.7314155,,,,Junonia coenia,Insecta,48505,Junonia,Junonia coenia
2019/11/02 4:39 PM PDT,11/2/2019,,,FALSE,,32.2574992,-110.7315318,,,,Hemiargus ceraunus,Insecta,69940,Hemiargus,Hemiargus ceraunus
2019/11/02 4:38 PM PDT,11/2/2019,,,FALSE,,32.2567854,-110.7313827,,,,Lerodea eufala,Insecta,59195,Lerodea,Lerodea eufala
2019/11/03 1:31 PM PST,11/3/2019,,,FALSE,,32.33738044,-110.6915559,,,,Zerene cesonia,Insecta,129362,Zerene,Zerene cesonia
2019/11/03 2:38 PM HST,11/3/2019,,,FALSE,,32.34390421,-110.717228,,,,Apodemia mejicanus mejicanus,Insecta,874500,Apodemia,Apodemia mejicanus
Mon Nov 04 2019 08:43:45 GMT-0700 (MST),11/4/2019,,,FALSE,3,32.25612609,-110.9344461,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
2019/11/03 11:51 AM MST,11/3/2019,,,FALSE,,32.507961,-110.876437,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
2019/10/20 6:55 AM MST,10/20/2019,,,FALSE,,32.3919163,-110.9902743,,,,Cyclophora nanaria,Insecta,217968,Cyclophora,Cyclophora nanaria
Tue Nov 05 2019 07:59:27 GMT-0700 (MST),11/5/2019,,,FALSE,3,32.30845333,-110.9133217,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Tue Nov 05 2019 07:59:14 GMT-0700 (MST),11/5/2019,,,FALSE,3,32.30846667,-110.913345,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Tue Nov 05 2019 14:26:02 GMT-0700 (MST),11/5/2019,,Perching on potted milkweed plant in a Lowe’s garden center,FALSE,3,32.23628667,-110.839845,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Tue Nov 05 2019 12:11:48 GMT-0700 (MST),11/5/2019,,,FALSE,3,32.323505,-110.8144383,,,,Asterocampa leilia,Insecta,148793,Asterocampa,Asterocampa leilia
Sun Nov 03 2019 11:09:24 GMT-0700 (MST),11/3/2019,,,FALSE,3,32.243345,-111.1662362,,,,Danaus plexippus,Insecta,48662,Danaus,Danaus plexippus
Wed Nov 06 2019 13:20:20 GMT-0700 (MST),11/6/2019,,I found the butterfly on the ground whilst walking to my car after brunch. The butterfly seemed to have broken its wing and I moved it under shade.,FALSE,3,32.29774588,-110.9796336,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
Wed Nov 06 2019 13:46:12 GMT-0700 (MST),11/6/2019,,,FALSE,3,32.24068333,-110.96727,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
Thu Nov 07 2019 12:39:52 GMT-0700 (MST),11/7/2019,,,FALSE,3,32.24833667,-110.9082717,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Thu Nov 07 2019 11:35:08 GMT-0700 (MST),11/7/2019,,,FALSE,3,32.23336667,-110.9654217,,,,Papilio rumiko,Insecta,509627,Papilio,Papilio rumiko
Thu Nov 07 2019 15:00:59 GMT-0700 (MST),11/7/2019,,,FALSE,3,32.23662049,-110.9673189,,,,Leptotes marina,Insecta,59152,Leptotes,Leptotes marina
Thu Nov 07 2019 15:10:00 GMT-0700 (MST),11/7/2019,,,FALSE,3,32.23956019,-110.9685027,,,,Brephidium exilis,Insecta,53843,Brephidium,Brephidium exilis
2019/11/07 11:08 AM MST,11/7/2019,,,FALSE,,32.3394402,-110.9815906,,,,Calephelis nemesis,Insecta,129363,Calephelis,Calephelis nemesis
Thu Nov 07 2019 15:11:02 GMT-0700 (MST),11/7/2019,,,FALSE,3,32.24834167,-110.908355,,,,Anthanassa texana,Insecta,132339,Anthanassa,Anthanassa texana
Thu Nov 07 2019 15:10:55 GMT-0700 (MST),11/7/2019,,,FALSE,3,32.24832167,-110.9083417,,,,Danaus gilippus,Insecta,51743,Danaus,Danaus gilippus
Thu Nov 07 2019 15:10:50 GMT-0700 (MST),11/7/2019,,,FALSE,3,32.24831667,-110.9083417,,,,Vanessa cardui,Insecta,48548,Vanessa,Vanessa cardui
2019/11/06 10:20 AM MST,11/6/2019,,,FALSE,,32.35408253,-110.7518201,,,,Adelpha eulalia,Insecta,67559,Adelpha,Adelpha eulalia
